x,y,type
10,1.01304055603799,point
10,0.927225947130651,point
10,0.287362360050777,point
10,0.95536116528375,point
10,1.67450132847856,point
10,0.737513714145542,point
10,0.203029463824302,point
10,0.126638831048285,point
10,2.79313845088412,point
10,0.489420650752218,point
10,0.351875917742104,point
10,0,point
10,0.325704164048025,point
10,1.08806694938071,point
10,0.478833092617258,point
10,1.056611272235,point
10,0.38945117126616,point
10,0.178863762409097,point
10,1.94089590257699,point
10,1.22246455428518,point
10,1.17625893516436,point
10,0.891634602852522,point
10,0.703233619928031,point
10,0.807725028907846,point
5.7,2.49094176510544,YRI_line
6.2,2.73559798897856,YRI_line
6.6,2.89705722117101,YRI_line
6.6,2.89705722117101,YRI_line
6.8,2.95739055934697,YRI_line
6.9,2.98103041950047,YRI_line
7.2,3.02094765752215,YRI_line
7.2,3.02094765752215,YRI_line
7.3,3.02255953752176,YRI_line
7.6,2.98660262168006,YRI_line
7.6,2.98660262168006,YRI_line
7.6,2.98660262168006,YRI_line
7.6,2.98660262168006,YRI_line
7.6,2.98660262168006,YRI_line
7.6,2.98660262168006,YRI_line
7.7,2.9596597125913,YRI_line
7.7,2.9596597125913,YRI_line
7.8,2.92455829233443,YRI_line
7.8,2.92455829233443,YRI_line
7.8,2.92455829233443,YRI_line
7.8,2.92455829233443,YRI_line
7.9,2.88089043535105,YRI_line
7.9,2.88089043535105,YRI_line
7.9,2.88089043535105,YRI_line
8,2.82824821608276,YRI_line
8,2.82824821608276,YRI_line
8.2,2.6944089884578,YRI_line
8.2,2.6944089884578,YRI_line
8.2,2.6944089884578,YRI_line
8.2,2.6944089884578,YRI_line
8.2,2.6944089884578,YRI_line
8.2,2.6944089884578,YRI_line
8.2,2.6944089884578,YRI_line
8.2,2.6944089884578,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.3,2.61239612898432,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.4,2.51977720499231,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.5,2.41614429092335,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.6,2.30108946121904,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.7,2.17420479032099,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.8,2.03508235267077,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
8.9,1.88366802383908,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9,1.72132288391298,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.1,1.54976181410863,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.2,1.37069969564219,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.3,1.18809431480825,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.4,1.01487507821515,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.5,0.866214297549677,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.6,0.757284284498611,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.7,0.698441003830054,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.8,0.680775032637389,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
9.9,0.690560601095319,YRI_line
10,0.714071939378546,YRI_line
10,0.714071939378546,YRI_line
10,0.714071939378546,YRI_line
10,0.714071939378546,YRI_line
10,0.714071939378546,YRI_line
10,0.714071939378546,YRI_line
10,0.714071939378546,YRI_line
10,0.714071939378546,YRI_line
