"","x"
"337",0.436873669901544
"338",0.470485513020343
"339",0.449909492857337
"340",0.662907326738713
"341",0.155591960684882
"342",0.74613879546156
"343",0.715478135929236
"344",0.0632162840344819
"345",0.598456509026926
"346",0.106737525651721
"347",0.17973938863283
"348",0.371351271736678
"349",0.628153489128686
"350",0.460374540629385
"351",0.297233823079557
"352",0.210978587310004
"353",0.624412329127897
"354",0.916845871373915
"355",0.886226363987279
"356",0.900312698808597
"357",0.922428872738218
"358",0.727746361914403
"359",0.896962812366586
"360",0.774998630810217
"361",0.230832306155927
"362",0.484277567086474
"363",0.0275283413089037
"364",0.182167437663292
"365",0.79899019558877
"366",0.114984500712957
"367",0.754446924311197
"368",0.826480747182692
"369",0.344527958616041
"370",0.685917306499761
"371",0.967836612391311
"372",0.568465961101931
"373",0.58284981205686
"374",0.807359626134066
"375",0.884691742637089
"376",0.417910808786924
"377",0.938068131031915
"378",0.122274499630593
"379",0.297861823853099
"380",0.724305798094262
"381",0.976909971950828
"382",0.129785359819809
"383",0.6457206740152
"384",0.67545329029876
"385",0.944901716657159
"386",0.853823474940945
"387",0.349615378404308
"388",0.401278781136491
"389",0.204220328551237
"390",0.110307036505415
"391",0.44539554687065
"392",0.296553403535485
"393",0.759085492150453
"394",0.11105443094427
"395",0.342654722969344
"396",0.726472217477423
"397",0.175977860266839
"398",0.200567311616315
"399",0.394170609758208
"400",0.541016191241689
"401",0.397690994813819
"402",0.484388822710231
"403",0.319508208816739
"404",0.499140771127045
"405",0.221172413214853
"406",0.595658837850479
"407",0.196070307200676
"408",0.623212403999721
"409",0.119702348344303
"410",0.659198933960135
"411",0.92032329011077
"412",0.239600456382419
"413",0.725148847665066
"414",0.819271103583006
"415",0.179826092106487
"416",0.372143390057736
"417",0.0719572685358502
"418",0.986973228784987
"419",0.9987688990217
"420",0.135081141605565
"421",0.322395384200222
"422",0.537088155612004
"423",0.300436957018756
"424",0.582003313853433
"425",0.246768921360961
"426",0.228000573962921
"427",0.790554925435674
"428",0.504258253700997
"429",0.332447273157898
"430",0.146798129487964
"431",0.927592200072298
"432",0.600091141767574
"433",0.503760051392913
"434",0.0464654759302067
"435",0.946234718459722
"436",0.902996599194851
"437",0.853714210636605
"438",0.618424818240682
"439",0.999380794495584
"440",0.843903704976603
"441",0.905954559867995
"442",0.56525096117295
"443",0.660222837680019
"444",0.54607990844339
"445",0.343882161750137
"446",0.38112765179431
"447",0.196094838527622
"448",0.772542425384019
"449",0.307255762958178
"450",0.899491260482468
"451",0.724031045722982
"452",0.10728444154148
"453",0.415283554653376
"454",0.358286564651487
"455",0.375909302722893
"456",0.997407495320747
"457",0.628201946029899
"458",0.175990332718488
"459",0.529747233030633
"460",0.363791527344826
"461",0.0455610634615531
"462",0.0510221714199682
"463",0.660168948161095
"464",0.343300014858816
"465",0.367374256185078
"466",0.63373150680485
"467",0.933614067125272
"468",0.430664802197582
"469",0.719662073798005
"470",0.732481778010424
"471",0.354633456926656
"472",0.508120585236544
"473",0.999273294809412
"474",0.327315116334483
"475",0.0626783140930671
"476",0.128418957095958
"477",0.427380534963955
"478",0.286817407556337
"479",0.334610598076863
"480",0.59524009423943
"481",0.81935842546665
"482",0.16631482294996
"483",0.862167025318229
"484",0.923725739516618
"485",0.49260825986826
"486",0.401582948982169
"487",0.953621776316999
"488",0.322876762635131
"489",0.931247457073048
"490",0.654799882052273
"491",0.200794345494163
"492",0.0952290189444462
"493",0.290006164098411
"494",0.703810075242037
"495",0.815170170552945
"496",0.427019020042267
"497",0.11498725661422
"498",0.0695598589583815
"499",0.896875497260581
"500",0.019698411697094
"501",0.454753627550818
"502",0.864135665057753
"503",0.386451171023659
"504",0.0889786275862853
"505",0.368516713781198
"506",0.3727191862774
"507",0.886298924706247
"508",0.96403232839118
"509",0.662749108713865
"510",0.134313109931544
"511",0.816545701109844
"512",0.770440772537493
"513",0.0771183408721435
"514",0.525857241274315
"515",0.140825533407585
"516",0.414969978819567
"517",0.807956644321283
"518",0.786552805060902
"519",0.757753832997545
"520",0.58962881542633
"521",0.259361521119952
"522",0.139504804062315
"523",0.454535220501439
"524",0.501237941634244
"525",0.606603055749665
"526",0.868704736901309
"527",0.481134226625432
"528",0.177366011584412
"529",0.133239815924212
"530",0.16534173531193
"531",0.539661395793293
"532",0.867685752921886
"533",0.280995862621487
"534",0.918037302635715
"535",0.347074199933879
"536",0.0631944996913623
"537",0.498809018472775
"538",0.791194269898052
"539",0.542520260587074
"540",0.939172097360814
"541",0.962963109136888
"542",0.359552940157559
"543",0.68766545077367
"544",0.857518769446245
"545",0.119241479769831
"546",0.704622514805977
"547",0.104167398318343
"548",0.57054020327078
"549",0.242920499633341
"550",0.659541294270635
"551",0.442526769431462
"552",0.670471167184679
"553",0.560168276364355
"554",0.621613607875417
"555",0.927627506837847
"556",0.576652862306637
"557",0.733042134240113
"558",0.388749240097019
"559",0.715208029117525
"560",0.102409260140308
"561",0.57563696467884
"562",0.582620427116257
"563",0.382442881983065
"564",0.0506211803801521
"565",0.841535993504483
"566",0.65906549245155
"567",0.955465830905982
"568",0.686785352437235
"569",0.998382235130023
"570",0.793217549624313
"571",0.16668864363211
"572",0.858529743857613
"573",0.520326129628232
"574",0.942990509527602
"575",0.584275245973332
"576",0.325869636269541
"577",0.289896184450523
"578",0.857228538027715
"579",0.962417901837533
"580",0.241376968854973
"581",0.971708166579189
"582",0.0373261723276952
"583",0.709568318135721
"584",0.866363403017131
"585",0.937613900369511
"586",0.826862483721936
"587",0.79174055730299
"588",0.239362173113351
"589",0.603606265003319
"590",0.576536884951926
"591",0.169137126122196
"592",0.494802090449884
"593",0.809750741579172
"594",0.439422439571262
"595",0.36228499014467
"596",0.688079842733199
"597",0.646892017216295
"598",0.323246849596291
"599",0.372192343185316
"600",0.582341899603062
"601",0.587495268663965
"602",0.440982478135426
"603",0.393712093147751
"604",0.52986508492674
"605",0.361748409353667
"606",0.807406174453549
"607",0.354317057033445
"608",0.286719867757577
"609",0.540278535260099
"610",0.411411878772797
"611",0.880040709991345
"612",0.0628549953139214
"613",0.0929742578969194
"614",0.648282155568102
"615",0.246650226408594
"616",0.424145181027601
"617",0.71636246590494
"618",0.606013979784217
"619",0.78484097902637
"620",0.534650231960353
"621",0.49730618362129
"622",0.771212185149261
"623",0.343443604721668
"624",0.132853891996277
"625",0.398669733881764
"626",0.0795279670516565
"627",0.809408642089075
"628",0.454655593638654
"629",0.0675235840148181
"630",0.00966536610233026
"631",0.787960572633936
"632",0.0774865700101892
"633",0.295764942475157
"634",0.419379738388542
"635",0.173494997058082
"636",0.255387911131352
"637",0.664467665847803
"638",0.490275424830632
"639",0.907504311820464
"640",0.00105245084216232
"641",0.033626175297395
"642",0.775687261613291
"643",0.692304379889493
"644",0.796430038199664
"645",0.31507504116865
"646",0.590758748570985
"647",0.574367105325182
"648",0.642377781305698
"649",0.815220864420947
"650",0.867378284484298
"651",0.840884069466332
"652",0.999510182138442
"653",0.643320467395237
"654",0.602151900707734
"655",0.726820701624399
"656",0.68690850777888
"657",0.177628996928748
"658",0.515087216509825
"659",0.872070244566272
"660",0.257496209289607
"661",0.681346082720415
"662",0.858291852911321
"663",0.83486331004659
"664",0.401028113363572
"665",0.266768969609696
"666",0.111175288559848
"667",0.67836515777849
"668",0.703810392404912
"669",0.0957813685797199
"670",0.173585844687032
"671",0.523000929742681
"672",0.0043335707084472
"673",0.131647332837017
"674",0.949779939554592
"675",0.201203179507005
"676",0.289208565307849
"677",0.452271478897652
"678",0.984685791392272
"679",0.151520399634972
"680",0.203333200443631
"681",0.564960744053444
"682",0.0737760879475651
"683",0.223063481786392
"684",0.941724363397495
"685",0.0940447345798476
"686",0.356837990019832
"687",0.147812389573117
"688",0.428219218906638
"689",0.408076718771259
"690",0.790142302652115
"691",0.326107824999112
"692",0.347168790199839
"693",0.728851812630519
"694",0.526875640466421
"695",0.689963507880808
"696",0.192680265848062
"697",0.536676449501509
"698",0.360380991695404
"699",0.31920061619923
"700",0.657384836459379
"701",0.806244798513074
"702",0.265440113340561
"703",0.446834175059186
"704",0.386205374858517
"705",0.955541173976567
"706",0.724458819036956
"707",0.257831429890816
"708",0.547900876776075
"709",0.510398119113986
"710",0.629025206043444
"711",0.658445077512244
"712",0.884109323416033
"713",0.572493723979603
"714",0.639109198003745
"715",0.247711034045284
"716",0.74873361359158
"717",0.863414895923458
"718",0.225447376747233
"719",0.45306382964827
"720",0.78187402643535
"721",0.437708683792952
"722",0.694553199744208
"723",0.435260503442645
"724",0.252906551754592
"725",0.239406826671052
"726",0.0554720799168262
"727",0.771614982069324
"728",0.331804446425498
"729",0.773157746844934
"730",0.51261525442559
"731",0.409826231906918
"732",0.421235486761438
"733",0.473632755355132
"734",0.691790618136343
"735",0.620857482740609
"736",0.347537083210568
"737",0.266243001413388
"738",0.126370950114208
"739",0.347864647820081
"740",0.548070841549267
"741",0.507510224822992
"742",0.756400306819114
"743",0.601615230754657
"744",0.209714857521198
"745",0.463547271202248
"746",0.208703318535929
"747",0.355669611497563
"748",0.995190478318381
"749",0.0917346055846199
"750",0.355238899286957
"751",0.804871366645041
"752",0.592203689084781
"753",0.363828085085672
"754",0.982030783024051
"755",0.279362994115716
"756",0.318838286756985
"757",0.996383286954438
"758",0.552342961976087
"759",0.793263200670783
"760",0.805486813821468
"761",0.71060939282628
"762",0.541382394985346
"763",0.662947240451772
"764",0.565132452226513
"765",0.333911327066624
"766",0.925255013450201
"767",0.136280098392473
"768",0.588383808634016
"769",0.997320126400029
"770",0.315930649187427
"771",0.0521898625337598
"772",0.0977317414259249
"773",0.672795884064366
"774",0.781907077357962
"775",0.00659452439214225
"776",0.784513257190895
"777",0.869407501150585
"778",0.388041808643763
"779",0.963602324638541
"780",0.516680605903113
"781",0.411492427452761
"782",0.662129674792422
"783",0.410379196857038
"784",0.625002682775297
"785",0.170586835858287
"786",0.0517885226359576
"787",0.163201620344595
"788",0.707810795445067
"789",0.219587523984984
"790",0.0108684760638134
"791",0.863503667915454
"792",0.377743916223415
"793",0.256977950909049
"794",0.379440057515088
"795",0.177529161388501
"796",0.78165046890216
"797",0.344628387803829
"798",0.349117703970085
"799",0.745433888183541
"800",0.564274585487572
"801",0.972538981426721
"802",0.646632635905878
"803",0.456899898847619
"804",0.0811342306017842
"805",0.561022690426148
"806",0.731271791379369
"807",0.336878257522332
"808",0.208355577871252
"809",0.704466415199237
"810",0.158702421530142
"811",0.793407857320567
"812",0.922505617180309
"813",0.381888455534496
"814",0.718108113723678
"815",0.644580996481619
"816",0.764919107653123
"817",0.814513368744721
"818",0.691456973022338
"819",0.915122041938108
"820",0.95914563039371
"821",0.962651522504844
"822",0.334014081744891
"823",0.132811414575459
"824",0.394433053839319
"825",0.0204783671135285
"826",0.257096486273113
"827",0.311415795504127
"828",0.0938905563615056
"829",0.0101401169669632
"830",0.128351368129993
"831",0.308180121350984
"832",0.122903091790133
"833",0.544705712444337
"834",0.150847235338923
"835",0.0391428077406684
"836",0.0453328348857126
"837",0.501699856348682
"838",0.412395405399668
"839",0.0340257846388128
"840",0.378702229771758
"841",0.618073773042654
"842",0.86392273249071
"843",0.891718411924861
"844",0.432781240315181
"845",0.646802048216172
"846",0.788767256633861
"847",0.994270759417943
"848",0.748290434517352
"849",0.970156543198574
"850",0.362681936427185
"851",0.64455420901505
"852",0.124746999401806
"853",0.780633152369063
"854",0.0403906438018955
"855",0.25382254646363
"856",0.319259602910011
"857",0.143053083365129
"858",0.170819303374485
"859",0.176163782654788
"860",0.948324540298947
"861",0.74354856553684
"862",0.430029120186743
"863",0.362102616088062
"864",0.69429900305724
"865",0.264748023919721
"866",0.468650900494697
"867",0.700499627104909
"868",0.10311856681773
"869",0.50113244076626
"870",0.244007052213035
"871",0.368886088529007
"872",0.26261820227813
"873",0.665711669073623
"874",0.0872076450113564
"875",0.302742914929151
"876",0.221596169959028
"877",0.154478782396619
"878",0.788186045707436
"879",0.954963764555851
"880",0.0997887449430588
"881",0.929769584573252
"882",0.564773853699431
"883",0.619740061112152
"884",0.202012759754078
"885",0.855196182723776
"886",0.13534271691047
"887",0.172150513601707
"888",0.733264527171254
"889",0.713089592072219
"890",0.494983245586426
"891",0.928322917825004
"892",0.604496087336333
"893",0.45539887030136
"894",0.0682341513644869
"895",0.743994752249086
"896",0.19794627320071
"897",0.422747551966372
"898",0.633299701925996
"899",0.590015235260486
"900",0.993197865709453
"901",0.433837199721129
"902",0.390915101262697
"903",0.356729573914225
"904",0.199030162817954
"905",0.773323195072652
"906",0.593290984687946
"907",0.945272840771808
"908",0.841440300403612
"909",0.776476731107354
"910",0.867622032081902
"911",0.185774551739262
"912",0.381723008405276
"913",0.390090987061912
"914",0.088371606130658
"915",0.771880634645111
"916",0.693006643476369
"917",0.370602915751799
"918",0.194861491831959
"919",0.0488096423790085
"920",0.395121014068297
"921",0.843093483133719
"922",0.158945524187416
"923",0.769627187666852
"924",0.832370218997525
"925",0.493641251119529
"926",0.905555871309822
"927",0.397788532187798
"928",0.479314320075088
"929",0.561146797016679
"930",0.264081107978463
"931",0.181068653563849
"932",0.360362014046163
"933",0.700077757895989
"934",0.801285872670139
"935",0.601021039557174
"936",0.21730038144407
"937",0.507254156686339
"938",0.479892315816581
"939",0.324159105122212
"940",0.354332690387998
"941",0.658060074246974
"942",0.788059250935534
"943",0.861501717746596
"944",0.350280483905979
"945",0.863038184053474
"946",0.387518302175815
"947",0.755601371461503
"948",0.808286781285024
"949",0.302706322138371
"950",0.588380038958562
"951",0.485017494270146
"952",0.817490701156887
"953",0.213137645488447
"954",0.729596086847072
"955",0.245070475947974
"956",0.643077610279335
"957",0.346003724917907
"958",0.920286193987145
"959",0.262184030075732
"960",0.764871588443713
"961",0.718348017882833
"962",0.606571649415443
"963",0.445091165084687
"964",0.928241456946919
"965",0.535609968837062
"966",0.921091643259741
"967",0.885869120622756
"968",0.586042437049792
"969",0.516454647477536
"970",0.708091787824201
"971",0.406558062315679
"972",0.573138680114805
"973",0.722569741692589
"974",0.91514130980291
"975",0.38362964807251
"976",0.868213268898169
"977",0.199886613351346
"978",0.372760050301924
"979",0.413506866346904
"980",0.662781065773525
"981",0.658865395740518
"982",0.216904997995693
"983",0.701720778566002
"984",0.686065956023752
"985",0.249124164007792
"986",0.342163149665162
"987",0.863016236175621
"988",0.970339088318688
"989",0.330959479128225
"990",0.496505255853687
"991",0.771060432088823
"992",0.483348353450856
"993",0.278734090790963
"994",0.720593139869984
"995",0.52894496770564
"996",0.556938957663854
"997",0.407101080129695
"998",0.313893081895166
"999",0.555835589511496
"1000",0.234708139518187
"1001",0.702712612437917
"1002",0.651506635866329
"1003",0.774757626177166
"1004",0.840695098408491
"1005",0.448696807778961
"1006",0.762601683001485
"1007",0.706317408071817
"1008",0.929395357884029
"1009",0.743276587703877
"1010",0.83607106152062
"1011",0.318047239389292
"1012",0.532741854650832
"1013",0.187450420902278
"1014",0.194507581145575
"1015",0.338547190987886
"1016",0.161561955959791
"1017",0.460877355228154
"1018",0.519423567888394
"1019",0.26802441497984
"1020",0.937993039370862
"1021",0.494102417936241
"1022",0.864494400921792
"1023",0.821619238901878
"1024",0.436259049327769
"1025",0.863407869218106
"1026",0.120295884643533
"1027",0.642338936825228
"1028",0.173163165576276
"1029",0.345259177392357
"1030",0.598357218603006
"1031",0.351123716889102
"1032",0.797836094695297
"1033",0.220621419916371
"1034",0.311991624472557
"1035",0.418859254212379
"1036",0.770867547324763
"1037",0.463714639068695
"1038",0.683178902771678
"1039",0.892706963415982
"1040",0.0612908298754167
"1041",0.838421779950649
"1042",0.567085945925507
"1043",0.135937675072712
"1044",0.225971905334018
"1045",0.72929126068367
"1046",0.240530316491286
"1047",0.191741918293415
"1048",0.909252996117176
"1049",0.246459841183348
"1050",0.815854912449445
"1051",0.343377700191209
"1052",0.657118253640939
"1053",0.102208692447891
"1054",0.922893270079759
"1055",0.955334888122257
"1056",0.145314269342503
"1057",0.989653495673609
"1058",0.151755571656593
"1059",0.782516551615672
"1060",0.800551850285347
"1061",0.777637508012575
"1062",0.248348309732344
"1063",0.520129662514906
"1064",0.331335257520953
"1065",0.143730589125933
"1066",0.526015088577765
"1067",0.195105217895648
"1068",0.669818003451667
"1069",0.806924574395091
"1070",0.87498716780604
"1071",0.0785497002733477
"1072",0.475327272257163
"1073",0.430233404293061
"1074",0.0825450279830384
"1075",0.206305668855636
"1076",0.945904503213638
"1077",0.195324410942358
"1078",0.339393339428315
"1079",0.614160237571487
"1080",0.276727051122832
"1081",0.705910215396507
"1082",0.448082863842202
"1083",0.164237491973901
"1084",0.132702047705568
"1085",0.765326941332932
"1086",0.583145341831918
"1087",0.823251591820634
"1088",0.721289243636587
"1089",0.30118012487255
"1090",0.711772709987909
"1091",0.894499214098527
"1092",0.015809403805195
"1093",0.643957751792792
"1094",0.877827897851415
"1095",0.0241698691873076
"1096",0.455585455109337
"1097",0.305576119972698
"1098",0.196086647749397
"1099",0.757325731307207
"1100",0.791430605753975
"1101",0.838156927765987
"1102",0.38307529535817
"1103",0.870804603779189
"1104",0.713222439401189
"1105",0.868954509005659
"1106",0.636961083114728
"1107",0.307083349291266
"1108",0.990294465573006
"1109",0.173311661478047
"1110",0.465761909822526
"1111",0.774886649760643
"1112",0.42487091192805
"1113",0.818269564041205
"1114",0.100189519577954
"1115",0.093913109789156
"1116",0.789086031876417
"1117",0.406809261999927
"1118",0.151028617542514
"1119",0.383951062724505
"1120",0.450400932933505
"1121",0.33493360082624
"1122",0.461019096564448
"1123",0.785288426014323
"1124",0.326562752668655
"1125",0.396994481786752
"1126",0.443826568806893
"1127",0.000375808319317494
"1128",0.0364827392868101
"1129",0.968254170686488
"1130",0.530689429327428
"1131",0.34256425328701
"1132",0.301054438677111
"1133",0.276118413069638
"1134",0.432497394029491
"1135",0.593517875366143
"1136",0.504889364542495
"1137",0.677750448909963
"1138",0.998280410444543
"1139",0.311147647522787
"1140",0.415859957323443
"1141",0.442382187246811
"1142",0.824154707188476
"1143",0.223690163101362
"1144",0.550560766348222
"1145",0.443404592743108
"1146",0.456402161121159
"1147",0.763929529925632
"1148",0.961227310555354
"1149",0.358940843345194
"1150",0.89200894182664
"1151",0.284073506666041
"1152",0.187099920715585
"1153",0.508737601971508
"1154",0.0684734775133928
"1155",0.943062806296013
"1156",0.475359639100259
"1157",0.856013525424075
"1158",0.122625964206896
"1159",0.810752948394113
"1160",0.695621209698494
"1161",0.174260746146183
"1162",0.260306025727423
"1163",0.503983384373008
"1164",0.408406652137173
"1165",0.368565910117329
"1166",0.588259589622048
"1167",0.508013191660769
"1168",0.846313809202755
"1169",0.616368199999568
"1170",0.898147463899915
"1171",0.833266691503758
"1172",0.268543933824557
"1173",0.187831898584688
"1174",0.690730378381688
"1175",0.771337281329706
"1176",0.675106545232904
"1177",0.515044726053062
"1178",0.784087098595156
"1179",0.207611999333903
"1180",0.160408752468757
"1181",0.680625631405015
"1182",0.443234983955162
"1183",0.275098090871196
"1184",0.521144138443893
"1185",0.656275186014979
"1186",0.289232891838865
"1187",0.218540538504849
"1188",0.807393229753308
"1189",0.409435779143742
"1190",0.898263013529573
"1191",0.485188345224717
"1192",0.0827024566335555
"1193",0.58217773430618
"1194",0.671132661821132
"1195",0.925272711633622
"1196",0.855742470277653
"1197",0.335158855018234
"1198",0.448958318811547
"1199",0.855530476152147
"1200",0.784660546104531
"1201",0.245466130684229
"1202",0.393877495559481
"1203",0.464593111571619
"1204",0.566652507990889
"1205",0.407666385481894
"1206",0.557323488217947
"1207",0.652205879106394
"1208",0.136725009876089
"1209",0.522535210511543
"1210",0.965734024855551
"1211",0.984865437209891
"1212",0.56820755176635
"1213",0.154990012269278
"1214",0.0823481110024923
"1215",0.408245979766923
"1216",0.601774197180507
"1217",0.264245053051764
"1218",0.293494577965098
"1219",0.254600817308921
"1220",0.061109913349132
"1221",0.919588776696142
"1222",0.550247246516444
"1223",0.606782120230566
"1224",0.694028968677509
"1225",0.886866584395888
"1226",0.382525729458222
"1227",0.255789842870858
"1228",0.487886872843332
"1229",0.104291763478197
"1230",0.542004111238509
"1231",0.421633686011425
"1232",0.44786220244971
"1233",0.777984921073855
"1234",0.266365892642409
"1235",0.872880474242174
"1236",0.931065692022298
"1237",0.0698258770601389
"1238",0.115389826959419
"1239",0.957124058162722
"1240",0.413810944420947
"1241",0.753713229364063
"1242",0.328952607953703
